COMPANY NAME,CITY,LATITUDE,LONGITUDE,PRIMARY NAICS DESCRIPTION
Full Circle Cafe,Ocean Park,46.49188,-124.05525,Full-Service Restaurants
Full Moon Thai,Shoreline,47.769714,-122.37668,Full-Service Restaurants
Full Tilt Ice Cream,Seattle,47.55601,-122.28432,Full-Service Restaurants
Funky Iguana Family Mexican,Tacoma,47.221925,-122.476957,Full-Service Restaurants
Fushen Chinese Seafood Rstrnt,Seattle,47.69473,-122.344927,Full-Service Restaurants
Fusion Teriyaki,Renton,47.441166,-122.22225,Full-Service Restaurants
Fuzion Cafe,Tacoma,47.255184,-122.528335,Full-Service Restaurants
G & B Grocery,Spokane,47.714606,-117.378034,Supermarkets/Other Grocery (Exc Convenience) Strs
G & F Grocery,Seattle,47.676067,-122.32541,Supermarkets/Other Grocery (Exc Convenience) Strs
G & M Market,Mt Vernon,48.425364,-122.335674,Supermarkets/Other Grocery (Exc Convenience) Strs
G Mart,Lynnwood,47.840999,-122.30031,Supermarkets/Other Grocery (Exc Convenience) Strs
Gabbys Java,Sequim,48.088195,-123.172205,Full-Service Restaurants
Gabriel's Fire,Mountlake Ter,47.777721,-122.311045,Full-Service Restaurants
Gainsbourg,Seattle,47.691427,-122.354826,Full-Service Restaurants
Galanga Thai,Tacoma,47.252041,-122.439726,Full-Service Restaurants
Galare Thai,Sequim,48.078813,-123.102799,Full-Service Restaurants
Galeys Grocery,Raymond,46.668757,-123.694036,Supermarkets/Other Grocery (Exc Convenience) Strs
Gallery Caft At The Frye,Seattle,47.607084,-122.324171,Full-Service Restaurants
Galley Restaurant & Lounge,Lopez Island,48.506847,-122.915598,Full-Service Restaurants
Galliano's Cucina,Tukwila,47.475849,-122.258839,Full-Service Restaurants
Gallo De Oro,Bothell,47.75979,-122.206442,Full-Service Restaurants
Galloping Gertie's Grill,Lakewood,47.119257,-122.557367,Full-Service Restaurants
Galway Bay Irish Pub,Ocean City,47.014836,-124.161729,Full-Service Restaurants
Gamb Trading LLC,Everett,47.882471,-122.239451,Supermarkets/Other Grocery (Exc Convenience) Strs
Game Neighborhood Grill,Kirkland,47.721586,-122.206911,Full-Service Restaurants
Gangnam BBQ,Lakewood,47.174767,-122.485588,Full-Service Restaurants
Gangnam Korean Restaurant,Lynnwood,47.82215,-122.291453,Full-Service Restaurants
Garage Bar & Grill,Bremerton,47.580591,-122.705302,Full-Service Restaurants
Garam Masala,Seattle,47.66242,-122.31334,Full-Service Restaurants
Garcia's,Auburn,47.31053,-122.226554,Full-Service Restaurants
Garcia's Drive Thru,Grandview,46.26497,-119.918249,Full-Service Restaurants
Garden Cafe,Woodinville,47.75343,-122.157025,Full-Service Restaurants
Garden Korean Cuisine,Federal Way,47.322763,-122.311563,Full-Service Restaurants
Gardener Bamboo,Seattle,47.691091,-122.390735,Full-Service Restaurants
Gardner's,Olympia,47.047302,-122.902587,Full-Service Restaurants
Gari Of Sushi,Tacoma,47.223312,-122.449661,Full-Service Restaurants
Garibaldi II Restaurant,Pasco,46.241489,-119.097131,Full-Service Restaurants
Garland Sandwich Shoppe,Spokane,47.693618,-117.427231,Full-Service Restaurants
Garlic Crush,Bellevue,47.611383,-122.200779,Full-Service Restaurants
Garlic Jim's Famous Grmt Pizza,Bothell,47.761343,-122.176131,Full-Service Restaurants
Garlic Jim's Famous Grmt Pizza,Tacoma,47.255214,-122.48401,Full-Service Restaurants
Garlini's Napoletana,Wenatchee,47.43051,-120.318696,Full-Service Restaurants
Garlini's Ristorante Italiano,East Wenatchee,47.4145,-120.29302,Full-Service Restaurants
Gas Towne Mini Mart,Vancouver,45.664558,-122.561492,Convenience Stores
Gaslamp Bar & Grill,Bellevue,47.567911,-122.108795,Full-Service Restaurants
Gaslamp Bar & Grill,Issaquah,47.543987,-122.058729,Full-Service Restaurants
Gaslight Bar & Grill,Richland,46.274446,-119.273139,Full-Service Restaurants
Gasperetti's Restaurant,Yakima,46.615383,-120.510956,Full-Service Restaurants
Gateway Cottage,Tacoma,47.123859,-122.433172,Full-Service Restaurants
Gateway To India,Gig Harbor,47.31734,-122.585924,Full-Service Restaurants
Gateway To India,Tacoma,47.25561,-122.47069,Full-Service Restaurants
Gather,Yelm,46.954635,-122.626947,Full-Service Restaurants
Gaudi,Seattle,47.66867,-122.291,Full-Service Restaurants
Gearjammer Restaurant,Union Gap,46.568634,-120.474113,Full-Service Restaurants
Gee's Family Restaurant,Goldendale,45.821984,-120.821595,Full-Service Restaurants
Gelatiamo,Seattle,47.609098,-122.337136,Full-Service Restaurants
Gene's Harvest Foods,Omak,48.414509,-119.528201,Supermarkets/Other Grocery (Exc Convenience) Strs
Gene's Stop & Go,Montesano,46.990162,-123.59538,Convenience Stores
General Store,Preston,47.525623,-121.936111,Supermarkets/Other Grocery (Exc Convenience) Strs
Generation Gaming Cafe,Seattle,47.661033,-122.313467,Full-Service Restaurants
Genghis Khan Restaurant,Seattle,47.60847,-122.339647,Full-Service Restaurants
Genghis Mongolian Grill,Lynnwood,47.819247,-122.292544,Full-Service Restaurants
Genki Sushi,Bellevue,47.57476,-122.17113,Full-Service Restaurants
Genki Sushi,Renton,47.47043,-122.21329,Full-Service Restaurants
Geno's,Spokane,47.67106,-117.39633,Full-Service Restaurants
Gensons Candlelight-Wine,Rochester,46.82199,-123.089504,Full-Service Restaurants
Gentleman Gene's,Mt Vernon,48.433052,-122.321285,Full-Service Restaurants
Geo's Cuban & Creole Cafe,Seattle,47.673996,-122.406448,Full-Service Restaurants
George's,Kirkland,47.675679,-122.205586,Full-Service Restaurants
Georgetown Liquor Co,Seattle,47.553219,-122.320962,Full-Service Restaurants
Georgi's Market,Oroville,48.874463,-119.416127,Supermarkets/Other Grocery (Exc Convenience) Strs
Georgia Bbq LLC,Ridgefield,45.865295,-122.708312,Full-Service Restaurants
Georgian,Seattle,47.60815,-122.334931,Full-Service Restaurants
Georgias House,Bremerton,47.563133,-122.678303,Full-Service Restaurants
Georgio's Subs,Tumwater,46.996637,-122.919996,Full-Service Restaurants
Gerados Mexican Food,Spokane,47.682456,-117.426214,Full-Service Restaurants
Gerald,Seattle,47.665781,-122.382344,Full-Service Restaurants
Geraldine's Counter,Seattle,47.55803,-122.28489,Full-Service Restaurants
Gerardo's Authentic Mexican Fd,Spokane,47.653149,-117.421364,Full-Service Restaurants
German Diner,Lacey,47.059506,-122.751032,Full-Service Restaurants
German Pastry & Coffee Shop,Tacoma,47.169852,-122.518704,Full-Service Restaurants
Get N Go,Chehalis,46.667311,-122.971781,Convenience Stores
Getables,Port Townsend,48.114907,-122.756058,Full-Service Restaurants
Getta Gyro,Vancouver,45.621014,-122.504422,Full-Service Restaurants
Gewurztraminer Bar & Cafe,Sammamish,47.592688,-121.978196,Full-Service Restaurants
Gf Strategies Corp,Vancouver,45.716239,-122.665863,Supermarkets/Other Grocery (Exc Convenience) Strs
Gg's Teriyaki & Sushi,Centralia,46.730013,-122.978716,Full-Service Restaurants
Gianfranco Ristorante Italiano,Snoqualmie,47.527662,-121.823959,Full-Service Restaurants
Gianni's Ristorante Italiano,Everett,47.950795,-122.214436,Full-Service Restaurants
Giddy Up Burgers,Seattle,47.66241,-122.36769,Full-Service Restaurants
Gikan 8,Auburn,47.301643,-122.2243,Full-Service Restaurants
Gikan Teriyaki 7,Milton,47.247695,-122.295513,Full-Service Restaurants
Gil Mok Restaurant,Lakewood,47.18007,-122.48428,Full-Service Restaurants
Gil Thai,Vancouver,45.658081,-122.589294,Full-Service Restaurants
Gilbert's Main Street Bagel,Bellevue,47.61038,-122.20528,Full-Service Restaurants
Gilded Unicorn Inc,Spokane,47.65658,-117.426623,Full-Service Restaurants
Gilson,Edmonds,47.792892,-122.33708,Full-Service Restaurants
Gim Wah Restaurant,Seattle,47.639798,-122.401977,Full-Service Restaurants
Ginger Asian Bistro,Spokane,47.643978,-117.410532,Full-Service Restaurants
Ginger Boat,Bellingham,48.73165,-122.47191,Full-Service Restaurants
Ginger Palace Pan Asian Csn,Seatac,47.452778,-122.293723,Full-Service Restaurants
Ginger Pop,Vancouver,45.618898,-122.644435,Full-Service Restaurants
Ginger Teriyaki,Renton,47.47939,-122.20849,Full-Service Restaurants
Ginger Teriyaki 11,Auburn,47.269376,-122.229337,Full-Service Restaurants
Gino's Bistro,Federal Way,47.31577,-122.39236,Full-Service Restaurants
Gino's House-Chocolate Pizza,Seatac,47.433321,-122.323042,Full-Service Restaurants
Ginos Bistro,Maple Valley,47.361297,-122.021962,Full-Service Restaurants
Ginza Teriyaki,University Place,47.24186,-122.52894,Full-Service Restaurants
Girardi's Osteria,Edmonds,47.807115,-122.377952,Full-Service Restaurants
Girin,Seattle,47.598265,-122.331655,Full-Service Restaurants
Girls Cafe,Hoodsport,47.409247,-123.184784,Full-Service Restaurants
Girls Gone B B Q,Seattle,47.551843,-122.359589,Full-Service Restaurants
Giselle Mexican Restaurant,Seattle,47.49633,-122.309414,Full-Service Restaurants
Giuseppes Italian Restaurant,Bellingham,48.755794,-122.493813,Full-Service Restaurants
Glacier Restaurant & Lounge,Everett,47.910597,-122.239905,Full-Service Restaurants
Glass & Bottle,Snoqualmie,47.529869,-121.872745,Full-Service Restaurants
Glass Onion,Goldendale,45.818299,-120.822311,Full-Service Restaurants
Gleed Mart & Teriyaki,Yakima,46.657917,-120.61658,Full-Service Restaurants
Glenagle Family Restaurant Bar,Arlington,48.15742,-122.127451,Full-Service Restaurants
Glenwood General Store,Glenwood,45.981487,-121.302327,Supermarkets/Other Grocery (Exc Convenience) Strs
Glenwood Grocery,Vancouver,45.707117,-122.599313,Supermarkets/Other Grocery (Exc Convenience) Strs
Glesener's Market,Yakima,46.585373,-120.488579,Supermarkets/Other Grocery (Exc Convenience) Strs
Glez Family Restaurant LLC,Sunnyside,46.325825,-119.995323,Full-Service Restaurants
Gli Home Improvement,Everett,47.985243,-122.201482,Full-Service Restaurants
Glo's,Seattle,47.6193,-122.32455,Full-Service Restaurants
Global Food Products,Tukwila,47.439622,-122.257556,Supermarkets/Other Grocery (Exc Convenience) Strs
Globe,Spokane,47.65916,-117.411042,Full-Service Restaurants
Go Dog Cafe,Greenacres,47.603245,-117.137704,Full-Service Restaurants
Go Paws Go,Seattle,47.528091,-122.34204,Full-Service Restaurants
Go Philly Cheesesteaks & Wings,Tacoma,47.249318,-122.444119,Full-Service Restaurants
Gobble,Woodinville,47.755764,-122.161196,Full-Service Restaurants
Gobi Mongolian Grill,Vancouver,45.617402,-122.524809,Full-Service Restaurants
God Rock Cafe,Everett,47.979031,-122.19116,Full-Service Restaurants
Goji Fusion Bistro,Bellingham,48.795384,-122.491542,Full-Service Restaurants
Gold Beach Aviation Elma Arprt,Elma,46.992309,-123.429382,Full-Service Restaurants
Gold Creek Restaurant,Naches,46.914967,-121.037501,Full-Service Restaurants
Gold In Black,Seattle,47.625346,-122.356775,Full-Service Restaurants
Goldan Yan Restaurant,Prosser,46.205448,-119.768583,Full-Service Restaurants
Goldbar Family Grocer,Gold Bar,47.835416,-121.64264,Supermarkets/Other Grocery (Exc Convenience) Strs
Goldbergs' Famous Delicatessen,Bellevue,47.575201,-122.170046,Full-Service Restaurants
Golden China,Vancouver,45.641489,-122.615746,Full-Service Restaurants
Golden China Restaurant,Newport,48.175823,-117.062705,Full-Service Restaurants
Golden Chopstick,Maple Valley,47.36089,-122.02179,Full-Service Restaurants
Golden Chopsticks,Redmond,47.670707,-122.118958,Full-Service Restaurants
Golden City,Seattle,47.668821,-122.382073,Full-Service Restaurants
Golden City,Vancouver,45.667127,-122.665075,Full-Service Restaurants
Golden City Buffet,Monroe,47.851012,-121.990121,Full-Service Restaurants
Golden Daisy Restaurant,Seattle,47.58049,-122.31308,Full-Service Restaurants
Golden Dragon,Ellensburg,46.981085,-120.544145,Full-Service Restaurants
Golden Dynasty,Renton,47.486414,-122.202554,Full-Service Restaurants
Golden Dynasty Restaurant,Kent,47.381694,-122.247262,Full-Service Restaurants
Golden East Restaurant,East Wenatchee,47.405429,-120.285574,Full-Service Restaurants
Golden Fountain,Othello,46.825838,-119.165269,Full-Service Restaurants
Golden Gate Chinese Rstrnt,Port Angeles,48.119799,-123.433319,Full-Service Restaurants
Golden Grill On The Bay,Port Orchard,47.542436,-122.631676,Full-Service Restaurants
Golden Horse Restaurant,Prosser,46.21946,-119.788076,Full-Service Restaurants
Golden House Chinese Cuisine,Mukilteo,47.8886,-122.28456,Full-Service Restaurants
Golden Indian Curry House,Kent,47.414571,-122.196908,Full-Service Restaurants
Golden Lion Chinese Restaurant,Poulsbo,47.739217,-122.63994,Full-Service Restaurants
Golden Moon,Yakima,46.620045,-120.51239,Full-Service Restaurants
Golden Mum Restaurant,Bremerton,47.633689,-122.648096,Full-Service Restaurants
Golden Ocean Restaurant,Port Townsend,48.113366,-122.758815,Full-Service Restaurants
Golden Olive Restaurant,Seattle,47.623625,-122.356786,Full-Service Restaurants
Golden Palace,Battle Ground,45.780564,-122.541812,Full-Service Restaurants
Golden Palace,Richland,46.282951,-119.274092,Full-Service Restaurants
Golden Palace Restaurant,Longview,46.13681,-122.93631,Full-Service Restaurants
Golden Peacock,Renton,47.44418,-122.14762,Full-Service Restaurants
Golden Pheasant Noodle Co,Kent,47.392034,-122.247438,Full-Service Restaurants
Golden Phoenix Chinese Rstrnt,Covington,47.358069,-122.115197,Full-Service Restaurants
Golden Pizza,Kent,47.365127,-122.186061,Full-Service Restaurants
Golden Singha Thai,Seattle,47.61823,-122.34723,Full-Service Restaurants
Golden Star,Sequim,48.07692,-123.086658,Full-Service Restaurants
Golden Star Chinese-Amer,Bremerton,47.600669,-122.628649,Full-Service Restaurants
Golden Teak Thai Restaurant,Tacoma,47.245511,-122.526397,Full-Service Restaurants
Golden Tent Mongolian Bbq,Vancouver,45.657892,-122.577883,Full-Service Restaurants
Golden Teriyaki,Federal Way,47.30405,-122.345738,Full-Service Restaurants
Golden Teriyaki,Pullman,46.741003,-117.172255,Full-Service Restaurants
Golden Triangle,Friday Harbor,48.534522,-123.012061,Full-Service Restaurants
Golden Tusk Thai Cuisine,Battle Ground,45.78066,-122.562007,Full-Service Restaurants
Golden West Rstrnt & Lounge,Tacoma,47.208754,-122.484146,Full-Service Restaurants
Golden Wheel Restaurant,Yakima,46.601688,-120.505341,Full-Service Restaurants
Golden Wok,Pasco,46.272851,-119.184989,Full-Service Restaurants
Golden Wok,Renton,47.44944,-122.18554,Full-Service Restaurants
Goldendale Market Fresh,Goldendale,45.822602,-120.812856,Supermarkets/Other Grocery (Exc Convenience) Strs
Gonzos Bar & Grill,Kent,47.357667,-122.13559,Full-Service Restaurants
Good Bar,Seattle,47.600189,-122.331521,Full-Service Restaurants
Good Citizen,Seattle,47.619947,-122.322509,Full-Service Restaurants
Good Guys Pizza,Everett,47.888488,-122.2583,Full-Service Restaurants
Good Mood Food,Leavenworth,47.589544,-120.672771,Full-Service Restaurants
Good Neighbor Grocery,Seattle,47.603218,-122.307267,Convenience Stores
Good Taste Restaraunt,Vancouver,45.617525,-122.518401,Full-Service Restaurants
Good To Go,Port Angeles,48.10554,-123.430394,Supermarkets/Other Grocery (Exc Convenience) Strs
Good Wok & Teriyaki,Tacoma,47.15785,-122.40118,Full-Service Restaurants
Good Wok & Terriyaki,University Place,47.217373,-122.537305,Full-Service Restaurants
Gooder'n Chicken,Arlington,48.193151,-122.126389,Full-Service Restaurants
Goodhill Food Mart LLC,Auburn,47.315498,-122.28436,Supermarkets/Other Grocery (Exc Convenience) Strs
Goodies Mediterranean Mkt Inc,Seattle,47.729137,-122.292744,Supermarkets/Other Grocery (Exc Convenience) Strs
Goody's Market,Vancouver,45.649908,-122.681164,Supermarkets/Other Grocery (Exc Convenience) Strs
Goofy Goose,Tacoma,47.255218,-122.485472,Full-Service Restaurants
Goose Community Grocer,Langley,48.000701,-122.460219,Supermarkets/Other Grocery (Exc Convenience) Strs
Gopoke,Seattle,47.598324,-122.325333,Full-Service Restaurants
Gor Gai Thai Street Food,Auburn,47.307502,-122.221345,Full-Service Restaurants
Gorditos,Seattle,47.69046,-122.35579,Full-Service Restaurants
Gorditos Restaurant III,Seattle,47.729149,-122.329744,Full-Service Restaurants
Gordon Biersch-Seattle,Seattle,47.612417,-122.334916,Full-Service Restaurants
Gordon Restaurant China Wok,Bremerton,47.568404,-122.653386,Full-Service Restaurants
Gordon Select Market,Mccleary,47.055813,-123.267363,Supermarkets/Other Grocery (Exc Convenience) Strs
Gordon's On Blueberry Hill,Freeland,48.012964,-122.537692,Full-Service Restaurants
Gordy's Pizza & Pasta,Port Angeles,48.11124,-123.41404,Full-Service Restaurants
Gordy's Sichuan Cafe,Spokane,47.635516,-117.405023,Full-Service Restaurants
Gorgeous George's,Seattle,47.6854,-122.3555,Full-Service Restaurants
Gorilla Grill,La Center,45.86283,-122.6685,Full-Service Restaurants
Got Rice Chinese Restaurant,Renton,47.534145,-121.839376,Full-Service Restaurants
Gotti Sweets,Olympia,47.043795,-122.896744,Full-Service Restaurants
Gourmet Burger Shop LLC,Gig Harbor,47.336981,-122.594366,Full-Service Restaurants
Gourmet Noodle Bowl,Seattle,47.59625,-122.32276,Full-Service Restaurants
Gourmet Teriyaki,Mercer Island,47.58636,-122.23592,Full-Service Restaurants
Gourmet Wok,Renton,47.50691,-122.15583,Full-Service Restaurants
Gourmet's Galley,Friday Harbor,48.534916,-123.01536,Supermarkets/Other Grocery (Exc Convenience) Strs
Grainery,Quincy,47.234237,-119.851447,Full-Service Restaurants
Grand Cru Wine Bar,Bellevue,47.619841,-122.195945,Full-Service Restaurants
Grand Peking Restaurant,Federal Way,47.315253,-122.311393,Full-Service Restaurants
Grandview Grocery,Port Angeles,48.120189,-123.457639,Supermarkets/Other Grocery (Exc Convenience) Strs
Grandy Creek Grocery,Concrete,48.533721,-121.877197,Supermarkets/Other Grocery (Exc Convenience) Strs
Granite Falls IGA,Granite Falls,48.073047,-121.942008,Supermarkets/Other Grocery (Exc Convenience) Strs
Grant House Restaurant,Vancouver,45.628176,-122.660028,Full-Service Restaurants
Grant's Burgers,Ferndale,48.848084,-122.604309,Full-Service Restaurants
Grant's Burgers,Lynden,48.938519,-122.48209,Full-Service Restaurants
Grant's Family Foods,Tonasket,48.737915,-119.333294,Supermarkets/Other Grocery (Exc Convenience) Strs
Grapes & Crepes,Ellensburg,46.995577,-120.546419,Full-Service Restaurants
Grapes N Growlers,Vancouver,45.595671,-122.476472,Full-Service Restaurants
Grappa Mediterranean Cuisine,Seattle,47.638616,-122.35653,Full-Service Restaurants
Grassi's Ristorante,University Place,47.234211,-122.53641,Full-Service Restaurants
Grasta,Spanaway,47.076933,-122.40038,Full-Service Restaurants
Gratrack,Seattle,47.5943,-122.333306,Full-Service Restaurants
Gray's At The Park,Vancouver,45.625391,-122.674189,Full-Service Restaurants
Grays Harbor Restaurant Inc,Aberdeen,46.974837,-123.835422,Full-Service Restaurants
Graze,Kennewick,46.227551,-119.237639,Full-Service Restaurants
Graze 'a Place To Eat',Walla Walla,46.067432,-118.336319,Full-Service Restaurants
Grazie Restaurant Southcenter,Tukwila,47.450445,-122.262547,Full-Service Restaurants
Grazie Ristorante-Canyon Park,Bothell,47.787517,-122.219225,Full-Service Restaurants
Great American Grill,Issaquah,47.546273,-122.06477,Full-Service Restaurants
Great American Grill,Renton,47.463281,-122.219468,Full-Service Restaurants
Great Blue Heron Grill,Blaine,48.990492,-122.774463,Full-Service Restaurants
Great China Restaurant,Kirkland,47.721179,-122.20829,Full-Service Restaurants
Great Day Cafe,Ocean Park,46.530231,-124.053878,Full-Service Restaurants
Great India Cuisine,Olympia,47.045106,-122.902558,Full-Service Restaurants
Great India Cuisine Lakewood,Tacoma,47.17057,-122.52069,Full-Service Restaurants
Great Northwest Soup Co Inc,Seattle,47.630689,-122.327614,Full-Service Restaurants
Great Shanghai Restaurant Inc,Yakima,46.584976,-120.504884,Full-Service Restaurants
Great Taste Restaurant,Vancouver,45.654101,-122.58953,Full-Service Restaurants
Great Wall,Richland,46.234497,-119.222412,Full-Service Restaurants
Great Wall,Tacoma,47.182077,-122.462619,Full-Service Restaurants
Grecian Delight,Seattle,47.553978,-122.280369,Full-Service Restaurants
Greek Cafe,Tacoma,47.15767,-122.50464,Full-Service Restaurants
Greek Connextion,Bremerton,47.567164,-122.654062,Full-Service Restaurants
Greek Corner,Puyallup,47.15809,-122.293061,Full-Service Restaurants
Greek Express,Bellevue,47.60962,-122.14175,Full-Service Restaurants
Greek Express,Bellevue,47.575191,-122.170716,Full-Service Restaurants
Greek House,Burien,47.465951,-122.334595,Full-Service Restaurants
Greek Islands Cuisine,Richland,46.227478,-119.265808,Full-Service Restaurants
Greek Islands Restaurant,Anacortes,48.50591,-122.612393,Full-Service Restaurants
Greek Kitchen,Seattle,47.70624,-122.326036,Full-Service Restaurants
Greek Kitchen,Shoreline,47.765154,-122.365342,Full-Service Restaurants
Greek Pita,Bothell,47.761343,-122.176131,Full-Service Restaurants
Greek Pita,Mill Creek,47.851662,-122.218247,Full-Service Restaurants
Greek Pita Kitchen,Bellevue,47.57729,-122.16797,Full-Service Restaurants
Green Beanery,Redmond,47.645634,-122.028432,Full-Service Restaurants
Green Frog,Bellingham,48.74585,-122.481519,Full-Service Restaurants
Green Frog,Palouse,46.910932,-117.078956,Full-Service Restaurants
Green Garden Pho,Silverdale,47.659117,-122.684193,Full-Service Restaurants
Green Ginger Restaurant,Vashon,47.429244,-122.466938,Full-Service Restaurants
Green House,Gig Harbor,47.301661,-122.57912,Full-Service Restaurants
Green House,Seattle,47.657155,-122.314088,Full-Service Restaurants
Green Leaf Vietnamese Rstrnt,Seattle,47.59852,-122.3222,Full-Service Restaurants
Green Market,Seattle,47.675298,-122.387524,Supermarkets/Other Grocery (Exc Convenience) Strs
Green Olive Cafe & Espresso,Sunnyside,46.308932,-119.982214,Full-Service Restaurants
Green Papaya Thai Rest,Kennewick,46.211997,-119.196134,Full-Service Restaurants
Green Tea Kitchen,Vancouver,45.617091,-122.511556,Full-Service Restaurants
Green Turtle,Gig Harbor,47.328147,-122.577164,Full-Service Restaurants
Green Valley Restaurant,Kent,47.41094,-122.22738,Full-Service Restaurants
Greenbank Cheese,Greenbank,48.105589,-122.5749,Supermarkets/Other Grocery (Exc Convenience) Strs
Greenbank Store LLC,Greenbank,48.099405,-122.574027,Full-Service Restaurants
Greenbridge Cafe,Seattle,47.514566,-122.345291,Full-Service Restaurants
Greene Juice,Kirkland,47.675467,-122.203589,Full-Service Restaurants
Greene's Corner,Bellingham,48.833554,-122.541393,Full-Service Restaurants
Greener Bean Coffee Co,Fircrest,47.23887,-122.518491,Supermarkets/Other Grocery (Exc Convenience) Strs
Greenlake Bar & Grill,Seattle,47.68031,-122.325771,Full-Service Restaurants
Greenlake Pcc,Seattle,47.683519,-122.343326,Supermarkets/Other Grocery (Exc Convenience) Strs
Greens On Your Way,Silverdale,47.64932,-122.69612,Full-Service Restaurants
Greenside Grill & Market,Snohomish,47.811467,-122.070203,Full-Service Restaurants
Greenwood Mandarin Restaurant,Newcastle,47.541328,-122.187485,Full-Service Restaurants
Gregorys Bar & Grill,Seatac,47.43933,-122.29532,Full-Service Restaurants
Gretchen's Place,Bothell,47.79371,-122.19674,Full-Service Restaurants
Gretchen's Shoe Box Express,Seattle,47.568501,-122.326086,Full-Service Restaurants
Grill,Seattle,47.611966,-122.335997,Full-Service Restaurants
Grill At Newaukum,Chehalis,46.608658,-122.891687,Full-Service Restaurants
Grill City,Tukwila,47.457994,-122.255456,Full-Service Restaurants
Grill Concepts Inc,Seattle,47.580775,-122.33524,Full-Service Restaurants
Grill From Ipanema,Seattle,47.613613,-122.347038,Full-Service Restaurants
Grill King Korean BBQ,Shoreline,47.74469,-122.34496,Full-Service Restaurants
Grill Xpress,Seattle,47.708674,-122.334019,Full-Service Restaurants
Grilla Bites,Snohomish,47.911416,-122.09555,Full-Service Restaurants
Grilled Cheese Experience,Seattle,47.622878,-122.330069,Full-Service Restaurants
Grind,Seattle,47.702839,-122.316205,Full-Service Restaurants
Grizzly Den,Hoquiam,46.980774,-123.906718,Full-Service Restaurants
Grocery,Kelso,46.133858,-122.91141,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery & Deli,Seattle,47.552304,-122.288869,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Cocktail & Social,Vancouver,45.626407,-122.672339,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Aberdeen,46.973019,-123.851258,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Airway Heights,47.642842,-117.5629,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Arlington,48.200347,-122.125612,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Auburn,47.304067,-122.227409,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Bellevue,47.616962,-122.13134,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Bellingham,48.751073,-122.470878,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Bonney Lake,47.175501,-122.185084,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Bremerton,47.596007,-122.629549,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Burien,47.467749,-122.338454,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Camas,45.585429,-122.370219,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Chehalis,46.675929,-122.978438,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Ellensburg,46.999092,-120.545397,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Enumclaw,47.199363,-121.989708,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Everett,47.909804,-122.222285,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Federal Way,47.306515,-122.314203,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Kenmore,47.756323,-122.236578,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Kennewick,46.205251,-119.137122,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Kent,47.38764,-122.202166,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Kent,47.367947,-122.304032,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Lacey,47.056291,-122.766616,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Lakewood,47.15762,-122.488503,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Longview,46.146897,-122.928793,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Lynnwood,47.819247,-122.292544,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Maple Valley,47.362962,-122.023021,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Marysville,48.082986,-122.174175,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Monroe,47.858044,-121.966364,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Moses Lake,47.142598,-119.278297,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Mt Vernon,48.432922,-122.336235,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Olympia,47.046452,-122.92748,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Renton,47.500565,-122.178417,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Seattle,47.612335,-122.29616,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Seattle,47.496784,-122.248198,Supermarkets/Other Grocery (Exc Convenience) Strs
Grocery Outlet,Seattle,47.725476,-122.346497,Supermarkets/Other Grocery (Exc Convenience) Strs
