start,end,outlet info
2019-01-20T01:32:41,2019-01-20T01:56:35,"Pandas(_0=""Memo's Mexican Food"", CITY='Seattle', LATITUDE=47.66433, LONGITUDE=-122.31327, _4='Full-Service Restaurants')"
2019-01-21T02:34:13,2019-01-21T03:03:19,"Pandas(_0='LA Vaca Mexican Restaurant', CITY='Seattle', LATITUDE=47.657743, LONGITUDE=-122.313291, _4='Full-Service Restaurants')"
2019-01-26T04:02:53,2019-01-26T04:56:27,"Pandas(_0='Chipotle Mexican Grill', CITY='Seattle', LATITUDE=47.659223, LONGITUDE=-122.313346, _4='Limited-Service Restaurants')"
2019-01-27T02:40:12,2019-01-27T03:18:48,"Pandas(_0='Noodle Nation', CITY='Seattle', LATITUDE=47.65926, LONGITUDE=-122.31296, _4='Full-Service Restaurants')"
2019-01-27T04:47:46,2019-01-27T06:04:15,"Pandas(_0='Which WICH Superior Sandwiches', CITY='Seattle', LATITUDE=47.663994, LONGITUDE=-122.313023, _4='Limited-Service Restaurants')"
2019-01-27T07:09:52,2019-01-27T08:30:40,"Pandas(_0='Which WICH Superior Sandwiches', CITY='Seattle', LATITUDE=47.663994, LONGITUDE=-122.313023, _4='Limited-Service Restaurants')"
2019-01-31T01:30:02,2019-01-31T01:47:23,"Pandas(_0='Caffe Ladro', CITY='Seattle', LATITUDE=47.607975, LONGITUDE=-122.338859, _4='Full-Service Restaurants')"
2019-01-31T01:50:29,2019-01-31T02:25:08,"Pandas(_0='Caffe Ladro', CITY='Seattle', LATITUDE=47.607975, LONGITUDE=-122.338859, _4='Full-Service Restaurants')"
2019-02-01T01:25:34,2019-02-01T01:43:42,"Pandas(_0='Chipotle Mexican Grill', CITY='Seattle', LATITUDE=47.659223, LONGITUDE=-122.313346, _4='Limited-Service Restaurants')"
2019-02-02T02:09:43,2019-02-02T02:44:44,"Pandas(_0='Itadakimasu Restaurant', CITY='Seattle', LATITUDE=47.664344, LONGITUDE=-122.314528, _4='Full-Service Restaurants')"
2019-02-02T19:44:00,2019-02-02T20:55:40,"Pandas(_0='IHOP Restaurant', CITY='Bellingham', LATITUDE=48.790038, LONGITUDE=-122.496095, _4='Full-Service Restaurants')"
2019-02-03T01:15:07,2019-02-03T01:45:08,"Pandas(_0='Veggie Grill', CITY='Seattle', LATITUDE=47.6633, LONGITUDE=-122.298262, _4='Full-Service Restaurants')"
2019-02-03T03:54:07,2019-02-03T04:25:42,"Pandas(_0='H Mart', CITY='Federal Way', LATITUDE=47.322, LONGITUDE=-122.31523, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-02-07T19:10:48,2019-02-07T20:13:07,"Pandas(_0=""O'Blarney's Irish Pub"", CITY='Centralia', LATITUDE=46.71806, LONGITUDE=-122.95382, _4='Full-Service Restaurants')"
2019-02-07T21:12:48,2019-02-07T21:28:03,"Pandas(_0='Casadores Mexican Restaurant', CITY='Centralia', LATITUDE=46.718563, LONGITUDE=-122.953729, _4='Full-Service Restaurants')"
2019-02-07T21:29:36,2019-02-07T21:53:45,"Pandas(_0=""O'Blarney's Irish Pub"", CITY='Centralia', LATITUDE=46.71806, LONGITUDE=-122.95382, _4='Full-Service Restaurants')"
2019-02-07T22:59:06,2019-02-07T23:18:54,"Pandas(_0='Dawns Delectables', CITY='Centralia', LATITUDE=46.717341, LONGITUDE=-122.953777, _4='Full-Service Restaurants')"
2019-02-10T01:34:31,2019-02-10T01:49:52,"Pandas(_0='KFC', CITY='Centralia', LATITUDE=46.717834, LONGITUDE=-122.96112, _4='Limited-Service Restaurants')"
2019-02-15T00:10:23,2019-02-15T00:57:35,"Pandas(_0='Spring Kitchen Uw', CITY='Seattle', LATITUDE=47.655672, LONGITUDE=-122.313215, _4='Full-Service Restaurants')"
2019-02-15T01:08:04,2019-02-15T02:00:08,"Pandas(_0='College Inn', CITY='Seattle', LATITUDE=47.655491, LONGITUDE=-122.312987, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-02-17T01:07:20,2019-02-17T02:18:34,"Pandas(_0='Haru Sushi', CITY='Seattle', LATITUDE=47.65964, LONGITUDE=-122.31337, _4='Full-Service Restaurants')"
2019-02-20T06:38:16,2019-02-20T06:58:17,"Pandas(_0='Silkroad Noodle Bar LLC', CITY='Seattle', LATITUDE=47.661497, LONGITUDE=-122.313197, _4='Full-Service Restaurants')"
2019-02-24T07:12:52,2019-02-24T07:34:16,"Pandas(_0='Big Time Brewery & Alehouse', CITY='Seattle', LATITUDE=47.657865, LONGITUDE=-122.313288, _4='Full-Service Restaurants')"
2019-02-24T22:48:42,2019-02-24T23:38:01,"Pandas(_0='LA Vaca Mexican Restaurant', CITY='Seattle', LATITUDE=47.657743, LONGITUDE=-122.313291, _4='Full-Service Restaurants')"
2019-03-01T19:50:08,2019-03-01T20:37:35,"Pandas(_0='Chipotle Mexican Grill', CITY='Seattle', LATITUDE=47.659223, LONGITUDE=-122.313346, _4='Limited-Service Restaurants')"
2019-03-02T00:26:21,2019-03-02T00:44:01,"Pandas(_0=""Jimmy John's"", CITY='Seattle', LATITUDE=47.6017, LONGITUDE=-122.334004, _4='Limited-Service Restaurants')"
2019-03-02T01:54:37,2019-03-02T02:26:37,"Pandas(_0='Itadakimasu Restaurant', CITY='Seattle', LATITUDE=47.664344, LONGITUDE=-122.314528, _4='Full-Service Restaurants')"
2019-03-10T03:54:12,2019-03-10T04:26:19,"Pandas(_0='U Don Fresh Japanese Noodle', CITY='Seattle', LATITUDE=47.661735, LONGITUDE=-122.313192, _4='Full-Service Restaurants')"
2019-03-14T03:43:36,2019-03-14T04:01:38,"Pandas(_0='Aladdin Gyro-Cery & Deli', CITY='Seattle', LATITUDE=47.658171, LONGITUDE=-122.313278, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-03-15T01:47:36,2019-03-15T02:26:03,"Pandas(_0='Big Time Brewery & Alehouse', CITY='Seattle', LATITUDE=47.657865, LONGITUDE=-122.313288, _4='Full-Service Restaurants')"
2019-03-16T22:51:25,2019-03-16T23:20:47,"Pandas(_0='Blue C Sushi', CITY='Seattle', LATITUDE=47.66212, LONGITUDE=-122.29844, _4='Full-Service Restaurants')"
2019-03-23T00:21:18,2019-03-23T00:46:37,"Pandas(_0='Honeyhole Sandwiches', CITY='Seattle', LATITUDE=47.614012, LONGITUDE=-122.323007, _4='Full-Service Restaurants')"
2019-03-23T00:49:40,2019-03-23T01:28:31,"Pandas(_0='Bimbos Bitchin Burrito Kitchen', CITY='Seattle', LATITUDE=47.61397, LONGITUDE=-122.31875, _4='Full-Service Restaurants')"
