date,start_time,end_time,duration_minutes,meal,restaurant,city,latitude,longitude
2017-05-30,23:20,23:41,20.67,Late Night / Other,Costco Wholesale,Camas,45.62254,-122.471963
2017-05-30,23:45,00:08,23.0,Late Night / Other,Costco Wholesale,Camas,45.62254,-122.471963
2017-06-05,19:07,19:48,41.15,Dinner,Little Caesars Pizza,Camas,45.585817,-122.370654
2017-06-06,18:00,18:31,30.95,Dinner,Little Caesars Pizza,Camas,45.585817,-122.370654
2017-06-17,00:19,01:49,89.65,Late Night / Other,"""Juliano's Pizzeria""",Vancouver,45.616849,-122.511956
2017-07-04,20:44,22:07,82.83,Dinner,Little Caesars Pizza,Camas,45.585817,-122.370654
2017-07-12,01:44,03:14,90.25,Late Night / Other,"""Applebee's""",Vancouver,45.620111,-122.541093
2017-06-12,20:29,21:44,74.42,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2017-08-23,12:58,13:13,15.42,Lunch,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2017-08-29,23:58,00:35,36.98,Late Night / Other,"""Flanagan's Craft Pub""",Puyallup,47.191201,-122.293767
2017-08-30,21:47,23:19,92.63,Dinner,Little Caesars Pizza,Camas,45.585817,-122.370654
2017-08-31,23:55,00:44,48.9,Late Night / Other,Red Robin Gourmet Burgers,Vancouver,45.615343,-122.507009
2017-09-04,19:34,20:36,61.7,Dinner,Country Cousin,Centralia,46.728639,-122.979073
2017-09-08,00:38,00:57,19.23,Late Night / Other,Safeway,Camas,45.586883,-122.399418
2017-09-11,03:02,03:52,49.32,Late Night / Other,Round Table Clubhouse,Camas,45.586647,-122.3724
2017-09-11,20:23,20:46,23.25,Dinner,Taco Bell,Vancouver,45.653412,-122.587996
2017-09-12,21:19,22:03,43.85,Dinner,"""Domino's""",Camas,45.584055,-122.368681
2017-09-19,01:24,02:22,57.67,Late Night / Other,Chinese Garden Restaurant,Camas,45.585876,-122.371398
2017-08-07,21:02,22:59,116.7,Dinner,Little Caesars Pizza,Camas,45.585817,-122.370654
2017-08-10,04:56,06:02,65.22,Late Night / Other,Red Robin Gourmet Burgers,Vancouver,45.615343,-122.507009
2017-08-12,21:02,22:42,100.45,Dinner,"""Juliano's Pizzeria""",Vancouver,45.616849,-122.511956
2017-08-17,23:42,00:05,23.3,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2017-08-19,20:16,21:36,79.65,Dinner,Grocery Cocktail & Social,Vancouver,45.626407,-122.672339
2017-09-27,20:59,21:52,52.43,Dinner,"""Applebee's""",Vancouver,45.620111,-122.541093
2017-09-29,20:04,21:57,113.1,Dinner,Beaches Restaurant & Bar,Vancouver,45.614929,-122.652099
2017-10-13,17:21,17:39,18.45,Dinner,Jack In The Box,Washougal,45.579101,-122.33551
2017-10-15,22:37,22:53,16.28,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2017-10-17,19:06,19:27,21.08,Dinner,Caps N Taps,Camas,45.585906,-122.404585
2017-10-20,00:33,01:08,35.72,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2017-10-28,04:09,05:22,72.83,Late Night / Other,"""Shari's Restaurant""",Vancouver,45.657104,-122.589294
2017-11-07,18:58,19:50,52.85,Dinner,"""Applebee's""",Vancouver,45.620111,-122.541093
2017-12-01,22:50,23:18,27.75,Late Night / Other,Costco Wholesale,Camas,45.62254,-122.471963
2017-12-01,23:33,00:04,30.65,Late Night / Other,Costco Wholesale,Camas,45.62254,-122.471963
2017-12-17,19:54,21:10,76.3,Dinner,Camas Thai Cuisine,Camas,45.585884,-122.405273
2017-12-20,00:13,00:29,16.53,Late Night / Other,Fred Meyer,Vancouver,45.676791,-122.663263
2018-02-01,21:33,21:48,15.27,Dinner,Safeway,Camas,45.586883,-122.399418
2018-02-10,02:01,02:16,15.08,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2018-02-12,19:35,20:38,63.17,Dinner,Red Robin Gourmet Burgers,Vancouver,45.655188,-122.587416
2018-02-14,22:12,23:01,49.23,Late Night / Other,"""Applebee's""",Vancouver,45.620111,-122.541093
2017-12-23,15:46,16:02,15.87,Lunch,360 Kitchen,Vancouver,45.595671,-122.476472
2017-12-25,20:47,21:35,48.1,Dinner,"""Applebee's""",Vancouver,45.715818,-122.652135
2017-12-28,21:10,21:49,39.1,Dinner,Sweet Tomatoes,Vancouver,45.620181,-122.542059
2018-01-01,19:45,21:11,86.33,Dinner,Little Caesars Pizza,Camas,45.585817,-122.370654
2018-01-05,15:17,15:41,24.2,Lunch,Fred Meyer,Vancouver,45.676791,-122.663263
2018-01-05,18:32,19:21,49.3,Dinner,"""Martha's Pantry""",Vancouver,45.622944,-122.61276
2018-01-08,21:16,22:11,55.0,Dinner,Rice Time,Camas,45.585972,-122.403796
2018-01-10,15:38,16:09,30.67,Lunch,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2018-01-11,21:13,21:30,16.57,Dinner,Safeway,Camas,45.586883,-122.399418
2018-01-25,23:44,00:12,27.68,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2018-01-26,23:39,00:59,80.38,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2018-02-24,22:28,23:05,37.22,Late Night / Other,Burgerville USA,Centralia,46.725831,-122.973583
2018-02-26,16:26,17:08,42.75,Dinner,Little Caesars Pizza,Camas,45.585817,-122.370654
2018-03-03,23:16,23:33,16.35,Late Night / Other,Safeway,Camas,45.586883,-122.399418
2018-03-06,17:31,18:19,48.83,Dinner,"""Elmer's Breakfast-Lunch-Dinner""",Vancouver,45.621643,-122.555965
2018-03-09,02:27,02:48,20.58,Late Night / Other,Safeway,Vancouver,45.681701,-122.66809
2018-03-29,19:35,19:57,21.4,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2018-03-30,20:09,21:25,75.37,Dinner,Rock Wood Fired Pizza-Spirits,Vancouver,45.61909,-122.645846
2018-04-03,20:24,20:40,16.3,Dinner,360 Kitchen,Vancouver,45.595671,-122.476472
2018-04-07,17:47,18:24,36.75,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2018-04-08,23:17,23:34,16.63,Late Night / Other,Costco Wholesale,Camas,45.62254,-122.471963
2018-04-20,03:40,03:58,18.33,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2018-04-25,20:02,20:18,15.6,Dinner,Safeway,Vancouver,45.616892,-122.530888
2018-05-03,18:24,19:22,57.62,Dinner,Safeway,Vancouver,45.626209,-122.602787
2018-05-07,18:33,18:59,25.28,Dinner,"""Applebee's""",Vancouver,45.620111,-122.541093
2018-05-17,22:16,22:48,32.27,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2018-05-28,17:32,17:50,17.47,Dinner,Safeway,Vancouver,45.616892,-122.530888
2018-06-01,23:51,00:14,23.92,Late Night / Other,SUBWAY,Vancouver,45.639079,-122.600054
2018-06-07,11:03,12:11,67.98,Lunch,IHOP Restaurant,Vancouver,45.599846,-122.504512
2018-06-07,17:40,18:10,30.22,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2018-06-15,16:06,16:50,44.45,Dinner,Safeway,Vancouver,45.626209,-122.602787
2018-06-16,19:46,20:06,19.93,Dinner,Sonic Drive-In,Vancouver,45.615014,-122.476499
2018-06-18,22:05,22:21,16.35,Late Night / Other,Little Caesars Pizza,Camas,45.585817,-122.370654
2018-06-26,01:07,01:23,15.7,Late Night / Other,Safeway,Camas,45.586883,-122.399418
2018-06-28,20:15,20:43,28.17,Dinner,Chucks Produce & Street Market,Vancouver,45.618029,-122.536857
2018-07-07,23:14,23:40,25.32,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2018-07-13,01:25,01:57,31.85,Late Night / Other,Costco Wholesale,Camas,45.62254,-122.471963
2018-07-13,02:32,03:08,35.77,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2018-07-18,22:52,23:19,26.7,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2018-07-23,20:19,21:04,44.98,Dinner,"""Applebee's""",Vancouver,45.620111,-122.541093
2018-07-26,20:17,20:58,40.8,Dinner,SUBWAY,Vancouver,45.638893,-122.671673
2018-07-27,01:59,02:39,40.23,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2018-08-01,18:33,20:07,94.18,Dinner,Little Caesars Pizza,Camas,45.585817,-122.370654
2018-08-06,21:38,23:14,95.8,Dinner,Red Robin Gourmet Burgers,Vancouver,45.655188,-122.587416
2018-08-09,22:44,23:02,18.1,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2018-08-09,23:16,23:34,18.07,Late Night / Other,Papa Murphys Take N Bake Pizza,Vancouver,45.626455,-122.604038
2018-08-15,04:47,06:00,72.13,Late Night / Other,"""Denny's""",Lacey,47.048289,-122.821993
2018-08-19,20:56,22:30,94.43,Dinner,Applewood Restaurant & Bar,Camas,45.606444,-122.475155
2018-08-20,22:43,23:18,34.48,Late Night / Other,Rice Time,Camas,45.585972,-122.403796
2018-08-23,22:37,22:53,16.12,Late Night / Other,Rice Time,Camas,45.585972,-122.403796
2018-09-01,21:14,22:21,67.53,Dinner,Vancouver Pizza Co,Vancouver,45.638488,-122.671081
2018-09-05,21:03,22:01,57.33,Dinner,Little Caesars Pizza,Camas,45.585817,-122.370654
2018-09-06,04:02,04:45,42.62,Late Night / Other,Safeway,Camas,45.586883,-122.399418
2018-09-07,21:18,21:53,34.93,Dinner,"""Applebee's""",Vancouver,45.620111,-122.541093
2018-09-09,03:01,03:22,20.82,Late Night / Other,Fred Meyer,Vancouver,45.620129,-122.645388
2018-09-20,17:13,17:35,22.27,Dinner,Little Caesars Pizza,Camas,45.585817,-122.370654
2018-09-20,17:40,18:16,36.08,Dinner,Safeway,Camas,45.586883,-122.399418
2018-09-21,01:45,02:22,37.18,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2018-10-22,18:13,18:29,16.18,Dinner,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2018-10-29,19:02,19:18,15.48,Dinner,SUBWAY,Vancouver,45.639079,-122.600054
2018-10-31,19:06,19:22,16.42,Dinner,SUBWAY,Vancouver,45.686802,-122.662838
2018-11-05,19:11,20:04,53.1,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2018-11-17,01:01,01:19,17.1,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2018-11-19,17:30,17:50,20.25,Dinner,Safeway,Vancouver,45.681701,-122.66809
2018-12-10,20:34,21:01,27.62,Dinner,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2018-12-18,00:38,01:43,65.3,Late Night / Other,"""Juliano's Pizzeria""",Vancouver,45.616849,-122.511956
2018-12-27,19:39,20:52,73.13,Dinner,Camas Thai Cuisine,Camas,45.585884,-122.405273
2019-01-01,02:39,03:27,48.22,Late Night / Other,"""Applebee's""",Vancouver,45.620111,-122.541093
2019-01-01,03:39,04:15,35.8,Late Night / Other,"""Applebee's""",Vancouver,45.620111,-122.541093
2019-01-04,21:32,22:45,72.07,Dinner,Safeway,Vancouver,45.626209,-122.602787
2019-01-18,23:35,00:08,33.05,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2019-01-25,23:23,00:12,49.52,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2019-02-05,17:22,17:49,26.73,Dinner,"""Little Italy's Trattoria""",Vancouver,45.628295,-122.672302
2019-02-05,17:58,18:21,22.77,Dinner,Provecho,Vancouver,45.63507,-122.670776
2019-02-05,19:25,20:01,36.08,Dinner,LA Bottega,Vancouver,45.63596,-122.67127
2018-12-02,02:12,02:28,16.25,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2019-02-10,22:03,22:23,19.3,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2019-02-11,21:39,21:59,20.12,Dinner,Papa Murphys Take N Bake Pizza,Vancouver,45.626455,-122.604038
2019-02-11,22:01,22:20,18.75,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2019-03-03,23:50,00:14,24.92,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2019-03-04,17:47,18:08,20.38,Dinner,Safeway,Vancouver,45.626209,-122.602787
2019-03-07,23:32,23:59,27.05,Late Night / Other,Safeway,Vancouver,45.616892,-122.530888
2019-03-08,00:08,00:26,17.12,Late Night / Other,"""Juliano's Pizzeria""",Vancouver,45.616849,-122.511956
2019-03-16,17:22,17:44,21.6,Dinner,Safeway,Vancouver,45.626209,-122.602787
2019-03-21,20:30,20:54,23.58,Dinner,Chucks Produce & Street Market,Vancouver,45.618029,-122.536857
2019-04-02,19:11,20:25,73.83,Dinner,Dawns Delectables,Centralia,46.717341,-122.953777
2019-04-02,20:46,22:44,117.77,Dinner,"""O'Blarney's Irish Pub""",Centralia,46.71806,-122.95382
2019-04-03,03:48,04:11,23.1,Late Night / Other,Feast At 316,Camas,45.58594,-122.402837
2019-04-04,23:38,00:01,22.55,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2019-04-09,23:47,00:20,32.93,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2019-05-02,13:06,14:00,53.92,Lunch,Safeway,Vancouver,45.626209,-122.602787
2019-05-02,21:57,22:29,32.02,Dinner,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2019-05-07,20:52,21:10,17.6,Dinner,Provecho,Vancouver,45.63507,-122.670776
2019-06-01,02:07,02:47,40.17,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2019-06-08,16:58,17:14,15.9,Dinner,Safeway,Vancouver,45.626209,-122.602787
2019-06-13,01:05,01:21,15.63,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2019-06-13,20:58,21:28,29.8,Dinner,SUBWAY,Vancouver,45.686802,-122.662838
2019-06-17,18:32,18:53,20.8,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2019-06-23,21:49,22:05,16.27,Dinner,Provecho,Vancouver,45.63507,-122.670776
2019-06-23,23:41,00:12,30.7,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2019-06-27,16:22,16:42,19.95,Dinner,Fred Meyer,Vancouver,45.620129,-122.645388
2019-07-01,23:03,23:35,32.7,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2019-07-10,19:55,20:15,19.92,Dinner,Chucks Produce & Street Market,Vancouver,45.618029,-122.536857
2019-07-11,01:31,01:51,20.48,Late Night / Other,"""Juliano's Pizzeria""",Vancouver,45.616849,-122.511956
2019-07-22,20:26,20:46,20.25,Dinner,Fred Meyer,Vancouver,45.620129,-122.645388
2019-07-31,23:25,23:50,24.37,Late Night / Other,SUBWAY,Vancouver,45.686802,-122.662838
2019-08-02,22:01,22:36,34.77,Late Night / Other,Costco Wholesale,Camas,45.62254,-122.471963
2019-08-02,22:37,23:12,34.92,Late Night / Other,Costco Wholesale,Camas,45.62254,-122.471963
2019-08-03,00:20,00:44,24.33,Late Night / Other,Safeway,Camas,45.586883,-122.399418
2019-08-12,22:57,23:23,25.88,Late Night / Other,Little Caesars Pizza,Camas,45.585817,-122.370654
2019-08-18,19:53,20:23,30.2,Dinner,Safeway,Vancouver,45.626209,-122.602787
2019-08-26,20:31,21:06,34.8,Dinner,Fred Meyer,Vancouver,45.676791,-122.663263
2019-08-30,18:09,20:17,127.27,Dinner,Talay Thai,Vancouver,45.684326,-122.53382
2019-09-05,19:06,20:35,89.35,Dinner,Pizza Brava,Snohomish,47.91254,-122.09256
2019-09-05,20:47,22:04,76.75,Dinner,Pizza Brava,Snohomish,47.91254,-122.09256
2019-09-06,00:20,02:05,104.82,Late Night / Other,Cabbage Patch Restaurant,Snohomish,47.911857,-122.094055
2019-09-13,20:35,21:32,57.62,Dinner,"""Applebee's""",Vancouver,45.620111,-122.541093
2019-09-14,20:16,20:39,22.37,Dinner,"""Wendy's""",Vancouver,45.681518,-122.666381
2019-09-19,23:53,00:09,16.3,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2019-09-20,23:54,01:53,119.1,Late Night / Other,"""Juliano's Pizzeria""",Vancouver,45.616849,-122.511956
2019-10-13,18:16,18:42,26.42,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2019-10-14,00:56,02:32,96.23,Late Night / Other,"""Juliano's Pizzeria""",Vancouver,45.616849,-122.511956
2019-10-14,19:08,19:23,15.5,Dinner,Top Burger Drive-In,Camas,45.590515,-122.40509
2019-10-15,18:34,19:38,63.83,Dinner,Casadores Mexican Restaurant,Centralia,46.718563,-122.953729
2019-10-15,20:13,20:57,43.73,Dinner,Dawns Delectables,Centralia,46.717341,-122.953777
2019-10-21,21:18,21:54,35.35,Dinner,Winco Foods,Vancouver,45.63886,-122.59725
2019-10-25,19:06,19:28,22.38,Dinner,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2019-10-29,15:07,15:36,28.53,Lunch,SUBWAY,Vancouver,45.686802,-122.662838
2019-11-04,19:06,19:25,18.25,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2019-11-04,19:29,19:59,30.42,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2019-11-05,23:04,23:49,44.62,Late Night / Other,Little Caesars Pizza,Camas,45.585817,-122.370654
2019-11-13,05:36,05:57,21.4,Breakfast,Fred Meyer,Vancouver,45.620129,-122.645388
2019-11-14,16:40,17:56,75.72,Dinner,Vancouver Black Bear Diner,Vancouver,45.609742,-122.503646
2019-11-14,21:11,21:30,19.5,Dinner,Safeway,Vancouver,45.681701,-122.66809
2019-11-18,16:36,17:15,39.43,Dinner,Safeway,Vancouver,45.616892,-122.530888
2019-11-20,17:05,17:43,38.57,Dinner,"""Elmer's Breakfast-Lunch-Dinner""",Vancouver,45.621643,-122.555965
2019-11-24,00:29,01:47,78.22,Late Night / Other,"""Juliano's Pizzeria""",Vancouver,45.616849,-122.511956
2019-11-27,18:50,19:21,30.63,Dinner,LA Bottega,Vancouver,45.63596,-122.67127
2019-11-28,23:26,23:42,16.23,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2019-12-05,22:24,23:11,47.0,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2019-12-12,00:16,00:34,18.23,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2019-12-16,19:56,20:39,43.62,Dinner,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2019-12-22,21:45,22:01,16.52,Dinner,Safeway,Vancouver,45.626209,-122.602787
2019-12-30,23:28,23:53,25.35,Late Night / Other,Albertsons,Vancouver,45.723852,-122.652929
2020-01-07,19:35,19:53,18.53,Dinner,Safeway,Vancouver,45.626209,-122.602787
2020-01-12,19:35,20:14,38.7,Dinner,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2020-01-15,17:02,18:36,93.85,Dinner,Talay Thai,Vancouver,45.684326,-122.53382
2020-01-15,19:30,20:07,37.8,Dinner,Albertsons,Vancouver,45.723852,-122.652929
2020-01-16,20:54,21:09,15.15,Dinner,Safeway,Camas,45.586883,-122.399418
2020-01-17,15:15,15:32,17.08,Lunch,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2020-01-25,22:51,23:16,25.0,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2020-02-06,00:37,00:54,17.03,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2020-02-10,20:41,20:57,16.63,Dinner,Safeway,Vancouver,45.616892,-122.530888
2020-02-14,18:44,19:05,21.3,Dinner,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2020-02-16,00:58,01:22,24.48,Late Night / Other,Safeway,Vancouver,45.681701,-122.66809
2020-02-26,16:56,17:11,15.3,Dinner,Chucks Produce & Street Market,Vancouver,45.618029,-122.536857
2020-02-26,21:38,22:06,28.45,Dinner,Westside Pizza,Buckley,47.158898,-122.036102
2020-02-27,23:42,01:40,118.05,Late Night / Other,Westside Pizza,Buckley,47.158898,-122.036102
2020-02-29,03:43,04:25,41.68,Late Night / Other,Westside Pizza,Buckley,47.158898,-122.036102
2020-02-29,15:44,16:33,48.97,Lunch,Westside Pizza,Buckley,47.158898,-122.036102
2020-03-05,18:22,18:58,35.22,Dinner,Little Caesars Pizza,Camas,45.585817,-122.370654
2020-03-05,22:02,22:18,16.2,Late Night / Other,Safeway,Vancouver,45.681701,-122.66809
2020-03-19,00:09,00:26,16.25,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2020-03-20,01:15,03:33,138.02,Late Night / Other,Red Lobster,Vancouver,45.656677,-122.588195
2020-03-22,21:03,21:31,28.28,Dinner,Safeway,Shelton,47.214642,-123.106174
2020-03-25,19:17,19:39,22.02,Dinner,Fred Meyer,Vancouver,45.620129,-122.645388
2020-03-29,19:18,20:00,42.58,Dinner,Safeway,Vancouver,45.641296,-122.556701
2020-03-29,20:33,21:00,27.2,Dinner,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2020-04-04,02:01,02:19,18.3,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2020-04-05,20:44,21:09,24.52,Dinner,Chucks Produce & Street Market,Vancouver,45.618029,-122.536857
2020-04-08,20:42,21:16,33.88,Dinner,Walmart Supercenter,Vancouver,45.618093,-122.479101
2020-04-17,03:03,04:12,68.4,Late Night / Other,Red Robin Gourmet Burgers,Vancouver,45.655188,-122.587416
2020-04-19,18:25,19:02,36.55,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2020-04-22,17:46,18:41,55.08,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2020-04-22,18:43,19:19,36.43,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2020-04-25,18:06,18:22,16.13,Dinner,Safeway,Vancouver,45.626209,-122.602787
2020-04-29,21:15,22:21,65.43,Dinner,"""Applebee's""",Vancouver,45.620111,-122.541093
2020-04-30,21:08,21:42,34.4,Dinner,Safeway,Vancouver,45.626209,-122.602787
2020-05-17,23:35,00:01,25.18,Late Night / Other,Little Caesars Pizza,Camas,45.585817,-122.370654
2020-05-19,19:40,20:00,20.28,Dinner,"""Wendy's""",Vancouver,45.681518,-122.666381
2020-05-20,23:19,00:03,43.53,Late Night / Other,"""Applebee's""",Vancouver,45.620111,-122.541093
2020-05-23,02:15,03:00,45.0,Late Night / Other,Safeway,Vancouver,45.616892,-122.530888
2020-05-26,20:36,20:59,23.32,Dinner,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2020-05-28,21:21,21:46,25.4,Dinner,"""Wendy's""",Vancouver,45.681518,-122.666381
2020-05-29,17:16,17:36,20.13,Dinner,Safeway,Vancouver,45.626209,-122.602787
2020-05-30,05:05,05:22,16.25,Breakfast,Safeway,Vancouver,45.626209,-122.602787
2020-05-31,20:34,20:51,16.28,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2020-05-31,21:01,21:19,18.23,Dinner,Leonardos Pizzeria,Vancouver,45.62078,-122.50232
2020-06-05,19:55,20:35,40.13,Dinner,Country Cafe,Ridgefield,45.817527,-122.683594
2020-06-05,20:51,21:07,16.22,Dinner,SUBWAY,Vancouver,45.686802,-122.662838
2020-06-09,23:45,00:09,24.42,Late Night / Other,Safeway,Camas,45.586883,-122.399418
2020-06-10,22:26,23:20,54.05,Late Night / Other,Red Robin Gourmet Burgers,Vancouver,45.615343,-122.507009
2020-06-14,02:53,03:08,15.52,Late Night / Other,Walmart Supercenter,Vancouver,45.618093,-122.479101
2020-06-30,01:56,02:17,20.47,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
2020-07-01,16:28,17:09,41.48,Dinner,Safeway,Vancouver,45.626209,-122.602787
2020-07-01,18:34,19:14,39.87,Dinner,Pizza Hut,Vancouver,45.678527,-122.554504
2020-07-02,18:56,19:33,37.12,Dinner,Safeway,Vancouver,45.626209,-122.602787
2020-07-08,19:47,20:03,16.37,Dinner,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2020-07-08,20:38,20:56,18.2,Dinner,Safeway,Vancouver,45.626209,-122.602787
2020-07-11,18:28,19:07,38.65,Dinner,Safeway,Vancouver,45.626209,-122.602787
2020-07-13,21:39,21:55,16.27,Dinner,Safeway,Vancouver,45.616892,-122.530888
2020-07-23,18:23,19:25,61.98,Dinner,Little Caesars Pizza,Camas,45.585817,-122.370654
2020-07-31,03:41,03:57,16.47,Late Night / Other,Fred Meyer,Vancouver,45.676791,-122.663263
2020-08-05,01:15,01:33,18.28,Late Night / Other,Frack Burger,Vancouver,45.62388,-122.562408
2020-08-05,17:14,18:15,61.52,Dinner,Little Caesars Pizza,Camas,45.585817,-122.370654
2020-08-06,22:38,22:54,16.2,Late Night / Other,Walmart Supercenter,Vancouver,45.618093,-122.479101
2020-08-18,00:50,01:14,24.28,Late Night / Other,SUBWAY,Vancouver,45.686802,-122.662838
2020-09-06,23:26,23:57,31.5,Late Night / Other,Safeway,Vancouver,45.616892,-122.530888
2020-09-08,04:18,04:33,15.13,Late Night / Other,Safeway,Vancouver,45.626209,-122.602787
